year,Month,day,TASMAX,TASAVG,TASMIN,DPMAX,DPAVG,DPMIN,RHMAX,RHAVG,RHMIN,sfcWindMAX,sfcWindAVG,sfcWindMIN,PSLMAX,PSLAVG,PSLMIN,PRCPMAX,PRCPAVG,PRCPMIN,VISIB
2015,6,30,21.1128,17.7792,14.4456,17.7792,15.0012,12.7788,100,75.5,51,14.48406,7.24203,0,1020.996183,1018.96435,1016.932517,-9999,2.032,-9999,9.012304
2015,7,1,22.7796,17.7792,13.3344,16.1124,14.4456,11.112,100,69,38,22.53076,11.26538,0,1024.043933,1022.0121,1019.980266,-9999,1.016,-9999,7.24203
2015,7,2,26.6688,18.8904,10.5564,16.1124,13.89,10.0008,100,67.5,35,16.0934,8.0467,0,1024.043933,1021.673461,1019.302989,-9999,0,-9999,9.65604
2015,7,3,26.6688,20.0016,13.3344,16.1124,13.3344,10.0008,100,65.5,31,22.53076,11.26538,0,1027.091683,1024.043933,1020.996183,-9999,0,-9999,10.621644
2015,7,4,25.002,18.8904,12.2232,15.0012,12.7788,10.5564,94,66,38,20.92142,10.46071,0,1027.091683,1023.535975,1019.980266,-9999,0,-9999,10.782578
2015,7,5,28.8912,21.1128,13.3344,16.1124,13.3344,11.6676,94,63,32,19.31208,9.65604,0,1023.028016,1019.472308,1015.9166,-9999,0,-9999,10.46071
2015,7,6,30.558,22.224,13.3344,17.7792,14.4456,10.0008,94,57,20,16.0934,8.0467,0,1020.996183,1017.948433,1014.900683,-9999,0,-9999,11.26538
2015,7,7,32.7804,23.8908,15.0012,17.2236,14.4456,12.2232,94,59,24,14.48406,7.24203,0,1020.996183,1017.440475,1013.884767,-9999,0,-9999,-9999.9
2015,7,8,31.1136,23.3352,15.0012,17.2236,13.89,10.0008,94,58.5,23,24.1401,12.07005,0,1017.271155,1012.530211,1007.789267,-9999,0,-9999,-9999.9
2015,7,9,30.558,23.3352,15.5568,18.8904,15.5568,12.7788,83,57,31,28.96812,14.48406,0,1015.239322,1011.006336,1006.773351,-9999,0,-9999,10.621644
2015,7,10,23.8908,20.0016,16.668,15.0012,11.6676,8.334,68,49.5,31,33.79614,20.11675,6.43736,1018.96435,1015.9166,1012.86885,-9999,0,-9999,10.621644
2015,7,11,26.6688,18.8904,11.6676,12.2232,8.334,6.1116,88,55,22,19.31208,9.65604,0,1019.980266,1016.932517,1013.884767,-9999,0,-9999,-9999.9
2015,7,12,28.8912,20.0016,10.5564,13.89,10.0008,7.7784,88,55.5,23,14.48406,7.24203,0,1018.96435,1016.085919,1013.207489,-9999,0,-9999,-9999.9
2015,7,13,30.0024,21.1128,12.7788,13.89,11.6676,7.2228,88,55.5,23,14.48406,7.24203,0,1017.271155,1013.884767,1010.498378,-9999,0,-9999,-9999.9
2015,7,14,26.6688,21.6684,16.668,17.7792,13.89,10.5564,94,62.5,31,24.1401,12.07005,0,1018.96435,1016.085919,1013.207489,-9999,0,-9999,10.299776
2015,7,15,30.0024,21.1128,12.7788,15.0012,13.3344,11.112,94,62.5,31,16.0934,8.0467,0,1019.980266,1017.609794,1015.239322,-9999,0,-9999,11.104446
2015,7,16,30.558,22.224,14.4456,16.1124,13.3344,8.8896,94,56.5,19,24.1401,12.07005,0,1022.0121,1019.133669,1016.255239,-9999,0,-9999,-9999.9
2015,7,17,32.7804,23.3352,14.4456,17.2236,13.89,11.112,94,58,22,19.31208,9.65604,0,1023.028016,1018.96435,1014.900683,-9999,0,-9999,-9999.9
2015,7,18,33.8916,25.5576,16.668,16.1124,13.3344,10.0008,73,46,19,19.31208,9.65604,0,1020.996183,1017.779114,1014.562045,-9999,0,-9999,-9999.9
2015,7,19,33.8916,24.4464,15.5568,16.1124,13.89,8.8896,88,52,16,24.1401,12.07005,0,1019.980266,1015.577961,1011.175656,-9999,0,-9999,-9999.9
2015,7,20,35.5584,26.6688,17.7792,17.7792,13.89,11.112,68,44.5,21,19.31208,9.65604,0,1016.255239,1011.852934,1007.450628,-9999,0,-9999,-9999.9
2015,7,21,33.8916,25.5576,17.7792,17.7792,16.1124,12.7788,88,54.5,21,19.31208,9.65604,0,1017.948433,1014.731364,1011.514295,-9999,0,-9999,-9999.9
2015,7,22,32.7804,26.1132,19.446,18.8904,15.5568,12.2232,88,54.5,21,27.35878,15.28873,3.21868,1019.980266,1015.9166,1011.852934,-9999,0,-9999,-9999.9
2015,7,23,32.7804,24.4464,16.668,15.0012,11.6676,8.8896,68,43.5,19,25.74944,12.87472,0,1017.271155,1013.207489,1009.143823,-9999,0,-9999,-9999.9
2015,7,24,30.558,22.224,14.4456,12.7788,10.5564,7.7784,72,45,18,22.53076,11.26538,0,1014.223406,1010.837017,1007.450628,-9999,0,-9999,-9999.9
2015,7,25,32.7804,23.8908,15.0012,13.89,12.2232,7.7784,82,50.5,19,20.92142,10.46071,0,1013.207489,1008.805184,1004.402879,-9999,0,-9999,-9999.9
2015,7,26,32.7804,24.4464,15.5568,16.1124,12.7788,7.7784,94,56,18,27.35878,13.67939,0,1012.191572,1008.974503,1005.757434,-9999,0,-9999,12.07005
2015,7,27,33.8916,25.5576,16.668,17.2236,14.4456,12.2232,88,56.5,25,19.31208,9.65604,0,1012.191572,1007.450628,1002.709684,-9999,0,-9999,-9999.9
2015,7,28,33.8916,26.6688,19.446,17.7792,16.1124,12.2232,78,52,26,22.53076,11.26538,0,1011.175656,1007.619948,1004.06424,-9999,0,-9999,12.07005
2015,7,29,35.5584,26.6688,17.7792,18.3348,16.1124,12.7788,78,51,24,20.92142,10.46071,0,1012.191572,1008.127906,1004.06424,-9999,0,-9999,-9999.9
2015,7,30,35.5584,28.8912,21.6684,22.224,17.2236,13.89,89,56.5,24,22.53076,11.26538,0,1012.191572,1007.789267,1003.386962,-9999,1.016,-9999,10.299776
2015,7,31,30.0024,23.8908,17.7792,21.1128,18.8904,13.89,94,67,40,27.35878,13.67939,0,1016.255239,1012.86885,1009.482462,-9999,7.874,-9999,9.65604
2015,8,1,30.0024,23.3352,17.2236,18.8904,16.1124,13.3344,88,61.5,35,22.53076,11.26538,0,1019.980266,1016.763197,1013.546128,-9999,0,-9999,9.816974
2015,8,2,30.0024,24.4464,18.3348,18.8904,17.7792,16.1124,88,63.5,39,27.35878,15.28873,3.21868,1022.0121,1018.79503,1015.577961,-9999,0,-9999,9.977908
2015,8,3,30.558,24.4464,18.8904,17.7792,15.5568,12.2232,88,57.5,27,22.53076,11.26538,0,1020.996183,1017.101836,1013.207489,-9999,0,-9999,10.943512
2015,8,4,32.7804,24.4464,16.668,17.2236,13.3344,10.0008,88,53,18,22.53076,11.26538,0,1018.96435,1014.731364,1010.498378,-9999,0,-9999,-9999.9
2015,8,5,31.1136,23.8908,16.668,17.7792,14.4456,12.2232,83,52.5,22,32.1868,16.89807,1.60934,1018.96435,1015.239322,1011.514295,-9999,0,-9999,11.26538
2015,8,6,30.558,22.7796,15.0012,20.0016,16.668,12.7788,94,60,26,22.53076,11.26538,0,1018.96435,1015.9166,1012.86885,-9999,0,-9999,9.977908
2015,8,7,31.6692,24.4464,16.668,17.7792,14.4456,10.0008,100,59,18,25.74944,12.87472,0,1020.996183,1017.440475,1013.884767,-9999,0,-9999,12.07005
2015,8,8,28.8912,22.224,15.0012,17.2236,12.7788,8.8896,88,54.5,21,25.74944,12.87472,0,1022.0121,1019.472308,1016.932517,-9999,0,-9999,-9999.9
2015,8,9,30.558,22.224,13.3344,12.7788,10.5564,5.0004,88,55,22,20.92142,10.46071,0,1020.996183,1017.440475,1013.884767,-9999,0,-9999,-9999.9
2015,8,10,30.558,24.4464,17.7792,13.89,10.5564,6.1116,73,44,15,20.92142,10.46071,0,1017.948433,1014.223406,1010.498378,-9999,0,-9999,-9999.9
2015,8,11,32.7804,23.3352,14.4456,12.7788,10.0008,7.2228,77,46.5,16,19.31208,9.65604,0,1016.255239,1012.86885,1009.482462,-9999,0,-9999,-9999.9
2015,8,12,33.8916,24.4464,15.5568,15.0012,12.2232,8.8896,82,50,18,22.53076,11.26538,0,1017.271155,1014.562045,1011.852934,-9999,0,-9999,-9999.9
2015,8,13,33.8916,24.4464,15.5568,15.0012,12.2232,7.7784,88,53,18,20.92142,10.46071,0,1017.271155,1013.546128,1009.8211,-9999,0,-9999,-9999.9
2015,8,14,32.2248,23.8908,15.5568,15.0012,12.7788,8.8896,82,49.5,17,32.1868,16.0934,0,1015.239322,1012.022253,1008.805184,-9999,0,-9999,10.46071
2015,8,15,32.7804,24.4464,15.5568,15.0012,13.3344,8.8896,88,54.5,21,25.74944,12.87472,0,1014.223406,1010.159739,1006.096073,-9999,0,-9999,11.426314
2015,8,16,33.8916,25.5576,16.668,17.2236,14.4456,11.112,83,52,21,24.1401,12.07005,0,1012.191572,1008.805184,1005.418795,-9999,0,-9999,12.391918
2015,8,17,25.5576,20.5572,15.5568,18.8904,16.668,13.89,100,75,50,48.2802,24.1401,0,1013.207489,1010.329059,1007.450628,-9999,3.048,-9999,9.173238
2015,8,18,30.0024,21.1128,12.7788,17.7792,14.4456,10.0008,100,62.5,25,20.92142,10.46071,0,1015.239322,1012.191572,1009.143823,-9999,0,-9999,9.977908
2015,8,19,30.0024,21.6684,13.3344,20.0016,15.0012,11.112,94,60,26,22.53076,11.26538,0,1017.271155,1013.546128,1009.8211,-9999,2.032,-9999,9.977908
2015,8,20,20.5572,18.3348,16.1124,20.0016,17.2236,15.0012,100,86,72,28.96812,14.48406,0,1019.980266,1016.763197,1013.546128,-9999,34.036,-9999,9.012304
2015,8,21,22.7796,18.8904,15.0012,17.2236,14.4456,12.2232,100,76.5,53,20.92142,10.46071,0,1020.996183,1019.472308,1017.948433,-9999,0,-9999,9.977908
2015,8,22,18.8904,16.668,14.4456,16.1124,13.89,12.2232,94,79,64,14.48406,7.24203,0,1020.996183,1018.79503,1016.593878,-9999,1.016,-9999,9.977908
2015,8,23,23.8908,18.8904,13.3344,16.1124,13.3344,11.112,94,65.5,37,16.0934,8.0467,0,1017.948433,1015.577961,1013.207489,-9999,0,-9999,10.138842
2015,8,24,26.6688,18.8904,10.5564,15.0012,12.7788,10.5564,100,65,30,16.0934,8.0467,0,1019.980266,1017.609794,1015.239322,-9999,0,-9999,9.65604
2015,8,25,28.8912,20.0016,11.6676,13.89,12.7788,10.0008,94,59,24,16.0934,8.0467,0,1020.996183,1018.117753,1015.239322,-9999,0,-9999,11.587248
2015,8,26,28.8912,23.3352,17.2236,15.0012,12.2232,10.0008,73,48.5,24,19.31208,9.65604,0,1020.996183,1018.287072,1015.577961,-9999,0,-9999,-9999.9
2015,8,27,28.8912,21.1128,12.7788,12.7788,10.5564,6.6672,82,49,16,19.31208,9.65604,0,1023.028016,1020.149586,1017.271155,-9999,0,-9999,-9999.9
2015,8,28,30.558,20.5572,10.5564,13.89,10.5564,6.6672,94,57.5,21,14.48406,7.24203,0,1024.043933,1020.657544,1017.271155,-9999,0,-9999,-9999.9
2015,8,29,31.6692,22.224,12.7788,12.7788,11.112,7.7784,94,56,18,19.31208,9.65604,0,1026.075766,1022.520058,1018.96435,-9999,0,-9999,-9999.9
2015,8,30,32.7804,23.3352,13.3344,17.2236,13.3344,11.112,88,56,24,19.31208,9.65604,0,1026.075766,1022.520058,1018.96435,-9999,0,-9999,-9999.9
2015,8,31,32.7804,25.5576,17.7792,17.2236,14.4456,12.2232,83,51.5,20,24.1401,12.07005,0,1024.043933,1019.980266,1015.9166,-9999,0,-9999,-9999.9
2015,9,1,33.336,24.4464,16.1124,17.2236,13.3344,6.1116,83,50.5,18,24.1401,12.07005,0,1019.980266,1015.239322,1010.498378,-9999,0,-9999,-9999.9
2015,9,2,33.8916,23.8908,13.89,15.0012,11.6676,7.2228,88,50,12,16.0934,8.0467,0,1016.255239,1011.344975,1006.434712,-9999,0,-9999,-9999.9
2015,9,3,35.0028,25.002,15.0012,15.0012,11.6676,3.8892,82,46.5,11,16.0934,8.0467,0,1015.239322,1011.852934,1008.466545,-9999,0,-9999,-9999.9
2015,9,4,34.4472,24.4464,15.0012,15.0012,11.6676,6.6672,88,52,16,11.26538,5.63269,0,1016.255239,1012.530211,1008.805184,-9999,0,-9999,-9999.9
2015,9,5,35.0028,25.5576,15.5568,16.1124,12.2232,7.7784,94,54,14,22.53076,11.26538,0,1017.271155,1012.699531,1008.127906,-9999,0,-9999,12.07005
2015,9,6,27.78,23.8908,18.8904,17.2236,13.3344,10.0008,73,51.5,30,28.96812,16.0934,3.21868,1017.948433,1013.03817,1008.127906,-9999,0,-9999,10.782578
2015,9,7,23.8908,18.8904,14.4456,11.112,8.334,6.1116,68,47,26,16.0934,8.0467,0,1020.996183,1017.609794,1014.223406,-9999,0,-9999,10.621644
2015,9,8,21.1128,16.668,12.7788,7.7784,5.556,2.2224,67,43.5,20,20.92142,10.46071,0,1020.996183,1019.133669,1017.271155,-9999,0,-9999,10.943512
2015,9,9,22.7796,15.5568,7.7784,8.8896,6.6672,5.0004,87,56.5,26,24.1401,12.07005,0,1021.334822,1018.96435,1016.593878,-9999,0,-9999,10.943512
2015,9,10,18.8904,16.668,13.89,17.2236,14.4456,7.2228,100,73,46,33.79614,16.89807,0,1017.948433,1016.255239,1014.562045,-9999,2.032,-9999,9.65604
2015,9,11,22.7796,18.8904,15.0012,20.0016,16.668,12.7788,100,80.5,61,14.48406,7.24203,0,1020.996183,1018.287072,1015.577961,-9999,3.048,-9999,7.885766
2015,9,12,21.6684,17.2236,10.5564,15.0012,12.7788,11.112,100,75,50,19.31208,9.65604,0,1023.028016,1021.334822,1019.641628,-9999,0,-9999,9.65604
2015,9,13,25.002,16.1124,7.2228,15.0012,11.6676,7.2228,100,67,34,20.92142,10.46071,0,1024.043933,1020.996183,1017.948433,-9999,0,-9999,7.724832
2015,9,14,25.5576,18.8904,11.6676,13.89,12.7788,10.0008,94,64.5,35,22.53076,11.26538,0,1022.0121,1018.79503,1015.577961,-9999,0,-9999,-9999.9
2015,9,15,28.8912,20.0016,11.112,16.1124,13.3344,10.0008,94,59,24,22.53076,11.26538,0,1020.996183,1017.609794,1014.223406,-9999,0,-9999,-9999.9
2015,9,16,30.558,21.1128,11.6676,17.2236,13.89,11.112,83,54,25,24.1401,12.07005,0,1019.980266,1016.424558,1012.86885,-9999,0,-9999,-9999.9
2015,9,17,33.8916,23.3352,12.7788,17.7792,15.0012,10.0008,100,58.5,17,14.48406,7.24203,0,1018.96435,1015.408642,1011.852934,-9999,0,-9999,7.081096
2015,9,18,33.8916,24.4464,15.5568,16.1124,14.4456,7.2228,94,54,14,16.0934,8.0467,0,1019.980266,1016.763197,1013.546128,-9999,0,-9999,10.782578
2015,9,19,32.2248,23.3352,15.0012,16.1124,14.4456,12.2232,100,61,22,20.92142,10.46071,0,1019.980266,1015.9166,1011.852934,-9999,0,-9999,-9999.9
2015,9,20,30.0024,22.224,14.4456,17.7792,14.4456,11.112,100,62.5,25,22.53076,11.26538,0,1017.271155,1012.360892,1007.450628,-9999,23.114,-9999,9.65604
2015,9,21,20.5572,17.2236,13.89,17.2236,15.5568,12.2232,100,82,64,28.96812,14.48406,0,1014.223406,1011.683614,1009.143823,-9999,0,-9999,9.816974
2015,9,22,22.7796,17.7792,13.3344,15.0012,12.7788,10.0008,94,67.5,41,19.31208,9.65604,0,1014.223406,1012.022253,1009.8211,-9999,0,-9999,9.816974
2015,9,23,25.5576,18.8904,11.6676,16.1124,13.3344,10.0008,100,64.5,29,24.1401,12.07005,0,1012.191572,1009.99042,1007.789267,-9999,0,-9999,9.816974
2015,9,24,25.5576,20.0016,13.89,17.2236,14.4456,12.7788,94,68.5,43,12.87472,6.43736,0,1013.207489,1011.514295,1009.8211,-9999,0,-9999,9.173238
2015,9,25,23.8908,18.8904,13.89,17.7792,15.5568,13.3344,100,76,52,16.0934,8.0467,0,1015.239322,1013.03817,1010.837017,-9999,3.048,-9999,8.690436
2015,9,26,15.5568,14.4456,12.7788,16.1124,14.4456,12.2232,100,87,74,14.48406,7.24203,0,1016.255239,1015.239322,1014.223406,-9999,7.112,-9999,8.85137
2015,9,27,17.7792,15.0012,12.2232,16.1124,13.3344,11.112,100,86.5,73,20.92142,10.46071,0,1019.980266,1017.440475,1014.900683,-9999,2.032,-9999,8.690436
2015,9,28,12.7788,11.112,10.0008,12.7788,11.6676,8.8896,100,90.5,81,24.1401,15.28873,6.43736,1023.028016,1021.334822,1019.641628,-9999,6.096,-9999,8.368568
2015,9,29,13.89,11.6676,9.4452,12.2232,9.4452,7.2228,100,85,70,19.31208,9.65604,0,1024.043933,1023.028016,1022.0121,-9999,0,-9999,9.816974
2015,9,30,16.1124,11.6676,7.2228,10.0008,7.2228,5.0004,94,66.5,39,20.92142,10.46071,0,1028.107599,1025.906447,1023.705294,-9999,0,-9999,10.299776
2015,10,1,17.7792,11.112,5.0004,8.8896,7.2228,3.8892,100,70,40,19.31208,9.65604,0,1029.123516,1027.599641,1026.075766,-9999,0,-9999,10.299776
2015,10,2,18.8904,12.2232,5.0004,10.0008,7.7784,5.0004,100,74.5,49,16.0934,8.0467,0,1030.139432,1028.615558,1027.091683,-9999,0,-9999,9.495106
2015,10,3,20.5572,12.2232,3.8892,11.112,8.334,3.8892,100,71,42,12.87472,6.43736,0,1028.784877,1025.567808,1022.350738,-9999,0,-9999,7.885766
2015,10,4,23.8908,15.5568,7.7784,13.89,11.112,7.7784,100,70.5,41,9.65604,4.82802,0,1026.075766,1022.858697,1019.641628,-9999,0,-9999,8.85137
2015,10,5,23.8908,17.2236,10.5564,13.89,11.6676,7.7784,100,68,36,14.48406,7.24203,0,1020.996183,1016.593878,1012.191572,-9999,0,-9999,9.173238
2015,10,6,19.446,15.5568,10.5564,13.89,11.112,7.7784,100,70,40,22.53076,11.26538,0,1015.239322,1013.03817,1010.837017,-9999,0,-9999,9.816974
2015,10,7,18.8904,13.3344,7.7784,14.4456,10.5564,5.0004,100,77,54,14.48406,7.24203,0,1014.223406,1012.022253,1009.8211,-9999,0.254,-9999,9.334172
2015,10,8,12.7788,11.112,10.0008,15.0012,11.6676,8.8896,100,89.5,79,32.1868,16.0934,0,1018.96435,1016.255239,1013.546128,-9999,7.112,-9999,8.368568
2015,10,9,15.5568,12.2232,8.334,12.2232,10.0008,7.7784,100,83.5,67,28.96812,14.48406,0,1020.996183,1019.133669,1017.271155,-9999,0,-9999,9.334172
2015,10,10,15.0012,12.7788,10.5564,12.7788,11.6676,10.0008,100,94,88,28.96812,14.48406,0,1020.996183,1017.609794,1014.223406,-9999,11.938,-9999,9.012304
2015,10,11,17.7792,14.4456,10.5564,15.0012,12.7788,11.112,100,79.5,59,40.2335,21.72609,3.21868,1013.546128,1008.297226,1003.048323,-9999,2.032,-9999,9.012304
2015,10,12,15.5568,12.7788,8.8896,15.0012,11.112,7.2228,100,81.5,63,24.1401,12.07005,0,1018.96435,1012.360892,1005.757434,-9999,0.254,-9999,9.334172
2015,10,13,16.668,11.6676,6.6672,10.0008,7.7784,6.1116,100,72.5,45,14.48406,7.24203,0,1022.350738,1020.657544,1018.96435,-9999,0,-9999,9.977908
2015,10,14,15.0012,10.0008,5.556,10.0008,8.334,6.1116,100,80,60,32.1868,16.0934,0,1023.705294,1021.84278,1019.980266,-9999,0,-9999,10.138842
2015,10,15,13.89,10.5564,7.2228,12.2232,10.0008,6.6672,94,84,74,28.96812,14.48406,0,1024.043933,1023.028016,1022.0121,-9999,0,-9999,10.138842
2015,10,16,13.89,12.2232,10.0008,12.2232,10.0008,7.7784,94,84.5,75,32.1868,16.0934,0,1024.043933,1022.520058,1020.996183,-9999,2.032,-9999,8.690436
2015,10,17,16.1124,12.2232,7.7784,12.2232,10.5564,7.7784,100,83,66,22.53076,11.26538,0,1022.0121,1020.657544,1019.302989,-9999,0,-9999,8.85137
2015,10,18,20.0016,13.89,7.7784,15.0012,11.6676,8.334,100,82,64,24.1401,12.07005,0,1022.0121,1019.810947,1017.609794,-9999,0,-9999,8.207634
2015,10,19,20.5572,15.5568,10.0008,13.89,11.6676,10.0008,100,80,60,32.1868,16.0934,0,1018.96435,1015.577961,1012.191572,-9999,0,-9999,8.529502
2015,10,20,16.668,12.7788,8.8896,15.0012,11.112,7.7784,100,79.5,59,27.35878,13.67939,0,1016.255239,1013.884767,1011.514295,-9999,3.048,-9999,8.85137
2015,10,21,11.6676,8.8896,5.556,7.7784,4.4448,2.2224,93,71.5,50,27.35878,16.89807,6.43736,1018.287072,1016.763197,1015.239322,-9999,0,-9999,10.138842
2015,10,22,8.8896,6.6672,5.0004,8.8896,6.1116,2.2224,100,82,64,19.31208,10.46071,1.60934,1017.609794,1013.376809,1009.143823,-9999,12.954,-9999,8.368568
2015,10,23,10.5564,7.7784,5.556,7.7784,6.1116,3.8892,100,84.5,69,19.31208,9.65604,0,1018.96435,1014.562045,1010.159739,-9999,0,-9999,9.65604
2015,10,24,12.7788,7.7784,2.778,7.2228,4.4448,2.2224,100,73.5,47,16.0934,8.0467,0,1024.721211,1022.350738,1019.980266,-9999,0,-9999,8.529502
2015,10,25,12.7788,6.6672,0,7.2228,3.3336,0,100,76,52,8.0467,4.02335,0,1027.76896,1024.89053,1022.0121,-9999,0,-9999,3.057746
2015,10,26,16.668,7.7784,-1.1112,8.8896,3.8892,-1.1112,100,72.5,45,11.26538,5.63269,0,1026.753044,1024.043933,1021.334822,-9999,0,-9999,3.701482
2015,10,27,15.5568,7.7784,0.5556,8.8896,4.4448,0,100,75,50,19.31208,9.65604,0,1026.075766,1024.382572,1022.689377,-9999,0,-9999,3.862416
2015,10,28,13.89,7.7784,1.6668,7.2228,3.8892,0,100,74,48,16.0934,8.0467,0,1026.753044,1024.382572,1022.0121,-9999,0,-9999,6.43736
2015,10,29,12.7788,7.2228,1.6668,3.8892,2.2224,-1.1112,100,67.5,35,25.74944,12.87472,0,1025.398488,1023.197336,1020.996183,-9999,0,-9999,8.85137
2015,10,30,13.89,7.7784,1.6668,7.2228,3.8892,-1.1112,100,67,34,25.74944,12.87472,0,1030.139432,1027.091683,1024.043933,-9999,0,-9999,10.299776
2015,10,31,11.6676,8.8896,5.556,7.2228,3.8892,1.6668,87,65.5,44,24.1401,13.67939,3.21868,1040.637237,1035.388335,1030.139432,-9999,0,-9999,10.138842
2015,11,1,11.6676,5.556,0,2.778,0.5556,-2.778,93,62.5,32,25.74944,12.87472,0,1041.653154,1039.452001,1037.250849,-9999,0,-9999,6.920162
2015,11,2,15.0012,6.6672,-1.6668,2.778,0,-2.778,100,68,36,14.48406,7.24203,0,1039.282682,1035.557654,1031.832627,-9999,0,-9999,8.207634
2015,11,3,16.1124,7.2228,-1.6668,3.8892,0.5556,-3.8892,100,65.5,31,9.65604,4.82802,0,1034.203099,1030.139432,1026.075766,-9999,0,-9999,5.793624
2015,11,4,16.668,7.2228,-2.2224,3.8892,0,-3.8892,100,61.5,23,6.43736,3.21868,0,1029.123516,1024.551891,1019.980266,-9999,0,-9999,4.02335
2015,11,5,16.668,7.7784,-1.1112,3.8892,0,-2.778,100,64.5,29,8.0467,4.02335,0,1023.705294,1021.165502,1018.625711,-9999,0,-9999,4.988954
2015,11,6,16.1124,7.7784,-0.5556,2.778,0.5556,-2.2224,100,66,32,8.0467,4.02335,0,1027.430321,1024.721211,1022.0121,-9999,0,-9999,5.471756
2015,11,7,13.89,4.4448,-4.4448,5.0004,1.6668,-3.8892,100,68.5,37,16.0934,8.0467,0,1029.800794,1027.430321,1025.059849,-9999,0,-9999,4.345218
2015,11,8,15.0012,7.2228,-0.5556,8.8896,3.3336,-2.778,100,72.5,45,22.53076,11.26538,0,1031.155349,1028.784877,1026.414405,-9999,0,-9999,4.184284
2015,11,9,20.5572,12.7788,5.0004,8.8896,5.556,0,100,60.5,21,32.1868,16.0934,0,1028.107599,1023.705294,1019.302989,-9999,0,-9999,4.82802
2015,11,10,16.1124,14.4456,12.7788,11.112,8.334,7.2228,77,62.5,48,35.40548,20.92142,6.43736,1023.028016,1021.165502,1019.302989,-9999,0,-9999,10.299776
2015,11,11,20.5572,15.5568,10.5564,11.112,8.8896,6.1116,88,62,36,37.01482,21.72609,6.43736,1025.059849,1022.350738,1019.641628,-9999,0,-9999,-9999.9
2015,11,12,20.5572,13.3344,5.556,12.2232,8.334,5.0004,100,71,42,14.48406,7.24203,0,1027.76896,1025.737127,1023.705294,-9999,0,-9999,9.012304
2015,11,13,20.0016,12.2232,3.8892,8.8896,6.1116,2.2224,100,66.5,33,14.48406,7.24203,0,1029.462155,1027.76896,1026.075766,-9999,0,-9999,8.0467
2015,11,14,18.3348,10.0008,1.6668,8.8896,5.0004,1.1112,100,68,36,32.1868,16.0934,0,1028.784877,1025.059849,1021.334822,-9999,0,-9999,8.207634
2015,11,15,14.4456,7.2228,0,2.778,1.1112,-2.778,100,67.5,35,14.48406,7.24203,0,1026.414405,1021.334822,1016.255239,-9999,0,-9999,7.081096
2015,11,16,16.668,10.0008,3.8892,7.7784,4.4448,-2.2224,93,66,39,38.62416,19.31208,0,1020.318905,1017.271155,1014.223406,-9999,0,-9999,9.816974
2015,11,17,17.7792,11.6676,5.556,7.7784,6.6672,3.8892,100,73,46,11.26538,5.63269,0,1023.028016,1020.996183,1018.96435,-9999,0,-9999,8.690436
2015,11,18,17.7792,10.5564,3.3336,7.7784,5.0004,1.1112,100,71.5,43,11.26538,5.63269,0,1022.350738,1019.641628,1016.932517,-9999,0,-9999,6.759228
2015,11,19,19.446,11.112,2.778,6.1116,3.3336,0,93,62,31,11.26538,5.63269,0,1024.043933,1022.0121,1019.980266,-9999,0,-9999,8.207634
2015,11,20,17.7792,8.334,-1.1112,6.1116,1.6668,-2.778,100,64.5,29,14.48406,7.24203,0,1022.350738,1014.731364,1007.111989,-9999,0,-9999,8.85137
2015,11,21,20.5572,14.4456,7.7784,7.2228,4.4448,2.2224,81,52,23,74.02964,37.01482,0,1007.111989,999.1539761,991.1959627,-9999,0,-9999,10.299776
2015,11,22,20.5572,15.5568,10.0008,12.7788,6.6672,3.3336,100,63.5,27,45.06152,22.53076,0,1009.143823,1001.01649,992.8891571,-9999,4.064,-9999,10.138842
2015,11,23,15.0012,10.0008,5.556,10.0008,7.2228,5.0004,100,75.5,51,20.92142,10.46071,0,1023.366655,1016.255239,1009.143823,-9999,0,-9999,9.012304
2015,11,24,8.8896,6.6672,5.0004,8.8896,6.6672,3.8892,100,91,82,25.74944,12.87472,0,1023.028016,1020.488225,1017.948433,-9999,11.938,-9999,8.368568
2015,11,25,8.8896,6.6672,3.8892,8.8896,5.556,2.778,100,93,86,16.0934,8.0467,0,1018.625711,1009.8211,1001.01649,-9999,0,-9999,7.081096
2015,11,26,6.6672,5.0004,3.3336,7.2228,3.8892,-0.5556,100,82.5,65,19.31208,11.26538,3.21868,1009.143823,1003.556281,997.9687401,-9999,0.254,-9999,9.65604
2015,11,27,5.556,4.4448,2.778,6.1116,3.8892,0.5556,100,88.5,77,14.48406,7.24203,0,1010.159739,1008.127906,1006.096073,-9999,13.97,-9999,7.563898
2015,11,28,3.8892,2.2224,0,5.0004,2.778,-2.2224,100,89,78,22.53076,11.26538,0,1015.577961,1010.837017,1006.096073,-9999,0.254,-9999,8.85137
2015,11,29,3.8892,2.2224,0.5556,1.1112,-1.1112,-5.556,87,65.5,44,33.79614,22.53076,11.26538,1024.043933,1019.133669,1014.223406,-9999,0,-9999,10.138842
2015,11,30,11.6676,4.4448,-2.2224,2.2224,-2.2224,-5.0004,93,62.5,32,14.48406,7.24203,0,1026.414405,1023.705294,1020.996183,-9999,0,-9999,10.943512
2015,12,1,12.2232,6.1116,0,3.8892,0.5556,-2.778,93,61.5,30,22.53076,11.26538,0,1025.737127,1022.858697,1019.980266,-9999,0,-9999,4.988954
